,NPA_CL,EVT_STAT_CD,EVT_CL_CD,HPPN_X,HPPN_Y
547987,13,10,401,127.32479,36.29176
548030,19,10,401,127.31544415,36.29593237
548086,13,10,401,127.31544415,36.29593237
548825,19,10,401,127.241262,36.289847
549906,19,10,401,127.212225,36.179207
554130,19,10,401,127.239916,36.289445
554711,13,10,401,127.29309069,36.27611723
554942,19,10,401,127.2044444,36.1838889
555052,19,10,401,127.27844,36.24531
555307,19,10,401,127.236175,36.285629
555434,19,10,401,127.27126188,36.21293403
555924,19,10,401,127.277813,36.245334
556013,19,10,401,127.29309069,36.27611723
557626,19,10,401,127.16199,36.15208
557799,13,10,401,127.31511,36.29948
557997,19,10,401,127.16220861,36.15219743
558261,13,10,401,127.319131,36.295056
560063,19,10,401,127.27700343,36.22179321
560963,19,10,401,127.196785,36.208357
561521,13,10,401,127.305355,36.289028
562816,19,10,401,127.27867779,36.25945644
563701,19,10,401,127.14160318,36.29428449
563771,19,10,401,127.31614782,36.28475149
563909,19,10,401,127.31729526,36.2907238
564200,13,10,401,127.31729526,36.2907238
564778,13,10,401,127.31614782,36.28475149
564974,19,10,401,127.169812,36.145072
565228,13,10,401,127.32499,36.29994
567633,13,10,401,127.30478,36.28153
568884,13,10,401,127.325234,36.299847
569973,13,10,401,127.308034,36.284835
574861,13,10,401,127.3233333,36.2988889
575465,13,10,401,127.32999594,36.29624132
576319,13,10,401,127.3238889,36.2991667
577633,13,10,401,127.30703897,36.28202227
582069,13,10,401,127.32689323,36.29690176
584046,13,10,401,127.32351814,36.29885033
586209,13,10,401,127.32927,36.29907
589358,13,10,401,127.32247384,36.29345311
592432,13,10,401,127.321409,36.298944
596291,13,10,401,127.314913,36.298045
596529,13,10,401,127.31992148,36.29903879
597228,13,10,401,127.27917469,36.26681803
597986,13,10,401,127.2911111,36.2730556
599045,13,10,401,127.32659799,36.29176461
599714,13,10,401,127.31993614,36.28853882
600443,13,10,401,127.31777745,36.29928241
604377,13,10,401,127.32957,36.29897
604618,13,10,401,127.30458,36.28146
607069,13,10,401,127.31566,36.28568
608349,13,10,401,127.325035,36.297037
608378,13,10,401,127.325552,36.295095
609073,13,10,401,127.300172,36.279774
610374,13,10,401,127.316287,36.284291
613761,13,10,401,127.328677,36.270406
613766,13,10,401,127.328882,36.270311
614118,13,10,401,127.321534,36.294398
614486,13,10,401,127.32072,36.29362
615393,13,10,401,127.32681,36.29865
615433,13,10,401,127.27050195,36.29067154
617121,13,10,401,127.30809686,36.282686
620512,13,10,401,127.32370686,36.29876956
621429,13,10,401,127.3274,36.29797
621636,13,10,401,127.31776804,36.29666129
622035,13,10,401,127.319936,36.299194
622824,13,10,401,127.32029,36.29924
623291,13,10,401,127.32316,36.29907
623830,13,10,401,127.269616,36.271942
626062,13,10,401,127.32544,36.2998
627663,13,10,401,127.31989198,36.28812273
628195,13,10,401,127.320321,36.299783
628198,13,10,401,127.32015,36.29995
628299,13,10,401,127.30649175,36.28184529
630421,13,10,401,127.29502034,36.27812601
630479,13,10,401,127.324168,36.29802
630898,13,10,401,127.32218,36.2992
632013,13,10,401,127.31721943,36.29542997
632032,13,10,401,127.32809,36.29895
632740,13,10,401,127.29484398,36.27799477
633563,13,10,401,127.317982,36.293904
634935,13,10,401,127.319659,36.299416
636867,13,10,401,127.310708,36.285095
640138,13,10,401,127.30454919,36.28153781
640953,19,10,401,127.25322,36.273585
642333,19,10,401,127.27054403,36.26719505
643072,19,10,401,127.19278,36.17278
643544,19,10,401,127.15131,36.23759
644897,19,10,401,127.239109,36.281913
645535,19,10,401,127.26009956,36.26803142
650597,19,10,401,127.248416,36.28207
651169,19,10,401,127.247622,36.28428
651536,19,10,401,127.23986,36.288611
654756,19,10,401,127.22591,36.22234
655397,19,10,401,127.315033,36.199345
655525,19,10,401,127.16056,36.21333
656783,19,10,401,127.21858,36.20882
657024,19,10,401,127.160597,36.21278
657115,19,10,401,127.239736,36.281367
657863,19,10,401,127.23975483,36.28126691
658281,19,10,401,127.244388,36.288417
659397,19,10,401,127.25361,36.2625
659653,19,10,401,127.23505,36.2725
659778,19,10,401,127.269616,36.271942
661767,19,10,401,127.2429862,36.2900095
661949,19,10,401,127.203726,36.174957
666927,19,10,401,127.2034,36.17801
667672,19,10,401,127.20347198,36.17789437
668487,19,10,401,127.1841667,36.1647222
669362,19,10,401,127.24727,36.13535
670560,19,10,401,127.273242,36.270472
671718,19,10,401,127.225907,36.222503
676028,19,10,401,127.14782238,36.17576838
677083,19,10,401,127.30454919,36.28153781
677368,19,10,401,127.16090463,36.21332956
677370,19,10,401,127.16030117,36.21317532
678470,19,10,401,127.27725,36.22092
678700,19,10,401,127.24129,36.28561
679939,19,10,401,127.170546,36.287445
683336,19,10,401,127.2743196,36.21736782
684253,19,10,401,127.18550059,36.23068948
684255,19,10,401,127.185,36.2308333
684806,19,10,401,127.24981616,36.2724279
685395,19,10,401,127.24825,36.270411
685544,19,10,401,127.2831,36.25989
685689,19,10,401,127.185,36.23083
685820,19,10,401,127.150786,36.174068
686739,19,10,401,127.24166,36.28847
687476,19,10,401,127.24178865,36.28837424
689476,19,10,401,127.273476,36.218003
690920,19,10,401,127.198784,36.162003
691538,19,10,401,127.32659799,36.29176461
691614,19,10,401,127.20293,36.16096
693795,19,10,401,127.1637,36.19697
696201,19,10,401,127.265496,36.268369
696909,19,10,401,127.235528,36.274502
697446,19,10,401,127.23163985,36.28732747
699139,19,10,401,127.17282,36.21256
699338,19,10,401,127.17764,36.15167
700137,19,10,401,127.25439929,36.27503818
700540,19,10,401,127.1872222,36.1638889
704121,19,10,401,127.15827,36.28996
704789,19,10,401,127.273715,36.231376
704968,19,10,401,127.23983566,36.28175531
706265,19,10,401,127.16349,36.1037
708902,19,10,401,127.2225,36.2080556
709614,19,10,401,127.222503,36.20806
709619,19,10,401,127.222259,36.207955
709846,19,10,401,127.24194,36.28226
712919,19,10,401,127.232653,36.138544
713126,19,10,401,127.22578893,36.22208822
713132,19,10,401,127.2263,36.22314
713623,19,10,401,127.237944,36.282695
715145,19,10,401,127.317982,36.293904
715483,19,10,401,127.308034,36.284835
718358,19,10,401,127.24801025,36.18498882
719071,19,10,401,127.29484398,36.27799477
721487,19,10,401,127.218502,36.217008
722211,19,10,401,127.29443502,36.22250327
722432,19,10,401,127.18027,36.12971
724274,19,10,401,127.26033049,36.2678496
725819,19,10,401,127.240638,36.290389
726504,19,10,401,127.194557,36.207966
726536,19,10,401,127.2422222,36.1727778
726602,19,10,401,127.23483599,36.13651434
727148,19,10,401,127.225637,36.197781
727337,19,10,401,127.20127,36.19049
728560,19,10,401,127.16076,36.21336
729425,19,10,401,127.316287,36.284291
731565,19,10,401,127.236679,36.28899
736683,19,10,401,127.26770634,36.20763259
738609,19,10,401,127.237751,36.285009
738752,19,10,401,127.22863,36.25695
738787,19,10,401,127.150636,36.22742433
740423,19,10,401,127.21762,36.21717
741496,19,10,401,127.1996,36.20774
746210,19,10,401,127.16896,36.14461
746223,19,10,401,127.1763889,36.2119444
746860,19,10,401,127.246526,36.286945
747903,19,10,401,127.2421295,36.28640843
747906,19,10,401,127.25661,36.27481
748149,19,10,401,127.229606,36.264169
749463,19,10,401,127.2911111,36.2730556
750006,19,10,401,127.228568,36.256889
751285,19,10,401,127.241515,36.288813
753969,19,10,401,127.229297,36.164138
754237,19,10,401,127.32777032,36.16097294
754760,19,10,401,127.21413741,36.15875059
758623,19,10,401,127.14472,36.13138
759638,19,10,401,127.260219,36.119077
762378,19,10,401,127.254274,36.276394
768757,13,10,401,127.241792,36.290172
769366,19,10,401,127.241792,36.290172
771964,13,10,401,127.32413029,36.29889749
773938,19,10,401,127.280396,36.267009
774101,13,10,401,127.280396,36.267009
776311,13,10,401,127.24274999,36.282108
776377,19,10,401,127.257929,36.272528
777557,19,10,401,127.256637,36.270947
778355,19,10,401,127.245119,36.288841
778868,19,10,401,127.23691833,36.28262131
781112,19,10,401,127.230619,36.264689
782546,19,10,401,127.239027,36.289306
784026,19,10,401,127.253992,36.272701
784621,19,10,401,127.23054,36.2647
785661,13,10,401,127.32951598,36.29903414
786667,19,10,401,127.3155556,36.2938889
787088,13,10,401,127.317782,36.240843
787681,19,10,401,127.2545,36.27546
787765,19,10,401,127.31729,36.29084
787854,13,10,401,127.3155556,36.2938889
788059,13,10,401,127.31729,36.29084
788425,19,10,401,127.26949,36.26889
788782,19,10,401,127.25189276,36.27428989
791503,19,10,401,127.27471183,36.22745136
792136,13,10,401,127.28203,36.266843
793021,19,10,401,127.24971717,36.28271902
793807,19,10,401,127.207475,36.214403
794351,19,10,401,127.15916,36.13528
796557,19,10,401,127.21756,36.214499
796827,19,10,401,127.25149356,36.28127114
797142,19,10,401,127.250032,36.27308
797806,19,10,401,127.1469444,36.2108333
801317,19,10,401,127.229808,36.275441
803164,19,10,401,127.304914,36.145127
806601,19,10,401,127.2668063,36.20563212
807287,19,10,401,127.26656803,36.20507349
807478,19,10,401,127.2661111,36.2047222
809297,19,10,401,127.2252778,36.2144444
809374,19,10,401,127.2246,36.21188
809767,19,10,401,127.27435,36.2174
810119,19,10,401,127.257329,36.131256
811317,19,10,401,127.16765,36.16273
812061,19,10,401,127.266183,36.195252
812251,13,10,401,127.314184,36.285921
812770,13,10,401,127.31228565,36.28577956
813391,19,10,401,127.309098,36.2753
813617,13,10,401,127.309098,36.2753
813699,13,10,401,127.28545372,36.26134556
813950,13,10,401,127.30824,36.27493
814125,19,10,401,127.28545372,36.26134556
814386,19,10,401,127.28374,36.26021
815477,13,10,401,127.319409,36.297877
815726,19,10,401,127.242637,36.291566
817611,13,10,401,127.31802,36.2995
818329,19,10,401,127.21044,36.21959
819725,13,10,401,127.241666,36.288473
820424,19,10,401,127.234209,36.137443
820813,13,10,401,127.309549,36.282501
822766,19,10,401,127.159099,36.136566
824278,19,10,401,127.144125,36.123967
825390,19,10,401,127.203948,36.181373
828432,19,10,401,127.162285,36.213952
828775,19,10,401,127.16041,36.21319
829799,19,10,401,127.244532,36.131244
831748,19,10,401,127.20376727,36.17496255
832574,19,10,401,127.189376,36.2242
834718,19,10,401,127.242912,36.293646
835674,19,10,401,127.14175,36.28108
835961,19,10,401,127.142202,36.282417
837366,19,10,401,127.14777,36.27444
837851,19,10,401,127.168542,36.105061
838824,19,10,401,127.14093,36.286146
840131,19,10,401,127.22859347,36.25161889
840369,19,10,401,127.237138,36.288695
841430,19,10,401,127.28014,36.25527
841431,19,10,401,127.27100145,36.212868
844171,13,10,401,127.32295521,36.24179048
844229,19,10,401,127.16578,36.29778
844308,19,10,401,127.22813,36.23332
844502,13,10,401,127.32807,36.29964
844520,19,10,401,127.16577168,36.29768035
845164,19,10,401,127.2275,36.2336111
846420,19,10,401,127.25435199,36.27508995
846546,19,10,401,127.210425,36.21114299
846807,19,10,401,127.177226,36.233306
849463,19,10,401,127.265053,36.269808
849566,19,10,401,127.23921,36.2828
849835,19,10,401,127.22758551,36.22740233
851070,19,10,401,127.227538,36.22937
853331,13,10,401,127.31970259,36.29806904
855579,13,10,401,127.32664,36.29738
857597,19,10,401,127.219112,36.144402
857756,19,10,401,127.20262502,36.1747084
857854,19,10,401,127.23289,36.1408
858168,19,10,401,127.258942,36.27078
858330,19,10,401,127.14174,36.13301
860255,19,10,401,127.19643307,36.21266446
862947,19,10,401,127.20383028,36.20906467
864150,19,10,401,127.257319,36.274826
865484,13,10,401,127.32277889,36.29936417
867435,19,10,401,127.24715,36.27211
868795,19,10,401,127.240333,36.286639
869884,19,10,401,127.23281,36.28334
872212,19,10,401,127.237138,36.288639
873556,13,10,401,127.32086942,36.29458263
874144,13,10,401,127.30058,36.28031
876822,19,10,401,127.279095,36.259833
877975,19,10,401,127.3081634,36.16530406
878508,19,10,401,127.14334,36.29389
886120,19,10,401,127.246424,36.130028
887267,13,10,401,127.32021,36.29965
887545,13,10,401,127.326047,36.296194
887645,13,10,401,127.32609816,36.2957999
888193,19,10,401,127.24852324,36.24076366
890157,19,10,401,127.270782,36.269767
891757,19,10,401,127.178485,36.212289
892875,13,10,401,127.3242667,36.29920963
893847,13,10,401,127.31970613,36.29225353
895118,19,10,401,127.154591,36.133018
897107,19,10,401,127.251032,36.272986
899254,13,10,401,127.320409,36.292028
900368,19,10,401,127.16095,36.17099
900465,19,10,401,127.255692,36.274613
901000,19,10,401,127.18757,36.19069
902438,19,10,401,127.217974,36.211426
903014,19,10,401,127.241277,36.290195
903714,19,10,401,127.203566,36.174213
904249,19,10,401,127.242842,36.295027
904317,13,10,401,127.32051,36.29699
904499,13,10,401,127.28147,36.26703
905461,19,10,401,127.316823,36.294311
906121,13,10,401,127.316823,36.294311
906264,19,10,401,127.256395,36.260261
907130,19,10,401,127.278898,36.258931
908061,19,10,401,127.200093,36.161735
908485,13,10,401,127.32529883,36.29435606
908494,19,10,401,127.2483333,36.2819444
909653,19,10,401,127.2422222,36.29
909863,19,10,401,127.22749,36.22603
910686,13,10,401,127.32282366,36.29935568
912228,19,10,401,127.1694444,36.1447222
915549,19,10,401,127.27337,36.19764
915897,19,10,401,127.247708,36.184427
915899,19,10,401,127.25058848,36.27260674
915993,19,10,401,127.32529883,36.29435606
916727,19,10,401,127.23194,36.14151
917035,19,10,401,127.242305,36.2885
917494,13,10,401,127.32965759,36.29642549
919652,19,10,401,127.1894,36.20857
920891,13,10,401,127.2508333,36.2819444
921083,19,10,401,127.2508333,36.2819444
921480,19,10,401,127.250218,36.281512
921977,19,10,401,127.14379,36.21729
921987,19,10,401,127.255153,36.271868
924259,13,10,401,127.32363,36.29878
924643,19,10,401,127.236576,36.285622
924651,19,10,401,127.22268309,36.16066401
924937,19,10,401,127.231979,36.167293
925707,19,10,401,127.196893,36.208759
926275,19,10,401,127.3085,36.16604
926280,19,10,401,127.21646,36.12965
927403,19,10,401,127.236249,36.289269
929887,13,10,401,127.28875,36.26709
930176,19,10,401,127.20527,36.18476
932223,13,10,401,127.301953,36.291736
932568,13,10,401,127.159119,36.136934
938159,19,10,401,127.205136,36.184319
938447,19,10,401,127.2052,36.18425
938813,19,10,401,127.2069444,36.2141667
940346,13,10,401,127.29278,36.24617
940984,19,10,401,127.312272,36.15771
942211,19,10,401,127.23762319,36.28483364
942708,19,10,401,127.24529,36.12017
942904,19,10,401,127.207409,36.214122
943894,19,10,401,127.1428319,36.19943282
944949,19,10,401,127.23451,36.28773
944994,19,10,401,127.2508172,36.28127194
945179,19,10,401,127.24258,36.28596
946536,19,10,401,127.24082,36.28574
946537,19,10,401,127.24052502,36.28543712
948561,19,10,401,127.160954,36.213448
949479,19,10,401,127.262084,36.274221
949919,19,10,401,127.28826,36.1783
952803,13,10,401,127.30918568,36.28318142
952838,19,10,401,127.23372,36.286319
952955,13,10,401,127.280838,36.267049
953503,19,10,401,127.280087,36.252598
953524,13,10,401,127.32454003,36.29925264
953850,19,10,401,127.155103,36.127105
955083,19,10,401,127.236305,36.287389
956068,19,10,401,127.23635633,36.28752783
956531,19,10,401,127.191147,36.170874
957874,19,10,401,127.241832,36.290777
958551,13,10,401,127.306759,36.275096
960790,19,10,401,127.306759,36.275096
961120,19,10,401,127.200976,36.177902
963844,13,10,401,127.32547613,36.29984103
964545,19,10,401,127.14621553,36.13322534
964823,13,10,401,127.32316597,36.29903389
966241,19,10,401,127.248756,36.271945
966488,19,10,401,127.24022741,36.28933053
971938,19,10,401,127.15279,36.13634
974192,19,10,401,127.27258,36.196248
976245,19,10,401,127.196531,36.20877
978481,13,10,401,127.324605,36.299988
978536,13,10,401,127.307189,36.282177
978996,19,7,401,127.20966739,36.15908625
979058,19,10,401,127.26822287,36.2088437
979144,19,10,401,127.2391667,36.2825
979299,19,10,401,127.26786439,36.20799782
981546,19,10,401,127.265861,36.205713
981634,19,10,401,127.259381,36.259646
981992,19,10,401,127.14185735,36.29482191
983817,13,10,401,127.3136111,36.2986111
983896,19,10,401,127.238979,36.289727
985312,19,10,401,127.20728,36.2143
986342,13,10,401,127.2848829,36.26678555
988453,19,10,401,127.235445,36.139823
990571,19,10,401,127.3136111,36.2986111
991467,13,10,401,127.33,36.29625
994891,13,10,401,127.323689,36.298667
995046,13,10,401,127.32262,36.29985
996323,19,10,401,127.176947,36.240317
996351,19,10,401,127.148702,36.208787
998948,19,5,401,127.14834,36.21034
1001012,19,10,401,127.276357,36.252949
1001537,19,10,401,127.27085,36.21241
1002189,19,10,401,127.197504,36.216647
1002643,19,10,401,127.3233333,36.2944444
1003325,19,10,401,127.227514,36.226112
1004787,13,10,401,127.320524,36.290669
1005549,19,10,401,127.2547,36.27432
1007490,19,10,401,127.21864,36.21045
1008473,19,10,401,127.237166,36.285029
1011878,19,10,401,127.268767,36.25323
1011926,19,10,401,127.24121,36.289649
1012829,19,10,401,127.2396183,36.29167199
1013897,13,10,401,127.316469,36.2998
1014188,19,10,401,127.237344,36.168859
1017344,19,10,401,127.252815,36.280997
1018141,19,10,401,127.187909,36.165274
1018647,13,10,401,127.252815,36.280997
1021965,19,10,401,127.15098223,36.14074388
1023041,19,10,401,127.263801,36.268584
1023234,19,10,401,127.241346,36.289132
1023338,19,10,401,127.179129,36.211839
1024212,19,10,401,127.237893,36.288633
1024313,13,10,401,127.300322,36.279913
1024440,19,10,401,127.178422,36.212203
1025197,19,10,401,127.173423,36.111048
1028786,19,10,401,127.15279,36.13977
1031013,19,10,401,127.2159404,36.21817089
1033198,19,10,401,127.24742312,36.2702821
1033996,19,10,401,127.23135,36.28684166
1035888,19,10,401,127.235391,36.272939
1037027,19,10,401,127.278769,36.257608
1038439,19,10,401,127.244618,36.288743
1039640,19,10,401,127.2391667,36.2819444
1041038,13,10,401,127.32879473,36.28657094
1041532,19,10,401,127.196252,36.208502
1042945,13,10,401,127.30048,36.28006
1044714,19,10,401,127.17722,36.26749
1045740,13,10,401,127.32342124,36.2998929
1046156,19,10,401,127.24646,36.18015
1046488,19,10,401,127.234983,36.168215
1047684,13,10,401,127.32253,36.2846
1050607,19,10,401,127.23741,36.27788
1052948,19,10,401,127.273698,36.218011
1055720,19,10,401,127.21249,36.140551
1057080,19,10,401,127.265618,36.270405
1058081,13,10,401,127.31426387,36.29802944
1058324,19,10,401,127.31426387,36.29802944
1059251,13,10,401,127.32157352,36.29631778
1060368,13,10,401,127.32261114,36.29989748
1060790,19,7,401,127.18536,36.23083
1061746,19,10,401,127.215221,36.158849
1062825,13,10,401,127.3025815,36.28117547
1063394,19,10,401,127.24499,36.13222
1064185,19,10,401,127.22626861,36.22300411
1064905,19,10,401,127.165225,36.214124
1067895,19,10,401,127.18079814,36.15463213
1070841,19,10,401,127.187501,36.227234
1071418,13,10,401,127.292254,36.274806
1074053,19,10,401,127.318389,36.293517
1074617,19,10,401,127.27108,36.271975
1074829,19,10,401,127.1698151,36.14503957
1080123,19,10,401,127.24207,36.14141
1080456,19,10,401,127.140929,36.175945
1081051,19,10,401,127.258986,36.265641
1081238,19,10,401,127.258997,36.265807
1082031,13,10,401,127.31914999,36.29959999
1084980,19,10,401,127.203559,36.182207
1088611,13,10,401,127.320219,36.299967
1089581,13,10,401,127.27723169,36.26522155
1089734,19,10,401,127.27723169,36.26522155
1089925,19,10,401,127.28152,36.26699
1090899,19,10,401,127.296662,36.20776
1090912,13,10,401,127.28152,36.26699
1091747,19,10,401,127.32215397,36.28921158
1091772,13,10,401,127.3272222,36.2975
1093804,13,10,401,127.323557,36.295326
1094239,19,10,401,127.216102,36.267683
1095933,13,10,401,127.314287,36.237813
1096885,19,10,401,127.24951735,36.29874846
1098000,19,10,401,127.24525,36.128102
1098645,19,5,401,127.25270084,36.272987
1100849,19,10,401,127.228736,36.248534
1102111,19,10,401,127.250073,36.275518
1102692,19,10,401,127.236294,36.287829
1105247,19,10,401,127.1525,36.21167
1105333,19,10,401,127.155757,36.212064
1106559,13,10,401,127.32987223,36.29421079
1107111,19,10,401,127.31436631,36.28086581
1109160,19,10,401,127.14247,36.2131
1109353,19,10,401,127.142899,36.213054
1111134,13,10,401,127.317758,36.299423
1112291,13,10,401,127.317937,36.298916
1114464,19,10,401,127.278714,36.245924
1114742,13,10,401,127.32862604,36.29187525
1114746,19,10,401,127.30877868,36.27562336
1114848,19,10,401,127.277062,36.221495
1114934,19,10,401,127.32862604,36.29187525
1115031,13,10,401,127.30877868,36.27562336
1115329,13,10,401,127.295258,36.274388
1115727,19,10,401,127.22339,36.12311
1116027,19,10,401,127.23621,36.28027
1116152,13,10,401,127.32017,36.29724
1117707,19,10,401,127.253072,36.27619
1118888,19,10,401,127.153606,36.169841
1119266,19,10,401,127.2372222,36.2775
1120744,13,10,401,127.30286776,36.27443809
1121081,19,10,401,127.27472189,36.2184191
1121598,13,10,401,127.30399621,36.27434434
1121816,19,10,401,127.30286776,36.27443809
1121820,19,10,401,127.30399621,36.27434434
1121996,19,10,401,127.28045,36.25603
1122242,19,10,401,127.245691,36.288325
1122730,19,10,401,127.21237,36.19503
1122814,19,10,401,127.271219,36.249172
1123069,13,10,401,127.269874,36.209865
1123138,19,10,401,127.240176,36.295663
1123486,19,10,401,127.219724,36.206871
1124628,19,10,401,127.15784,36.19892
1124699,19,10,401,127.24170213,36.28803252
1128779,19,10,401,127.1963889,36.2080556
1128827,19,10,401,127.3013889,36.2744444
1129477,19,10,401,127.269874,36.209865
1129544,19,10,401,127.24207034,36.28893842
1129955,19,10,401,127.204016,36.182366
1130199,19,10,401,127.141343,36.128407
1131412,13,10,401,127.319183,36.295202
1132251,19,10,401,127.28082,36.25738
1132290,19,10,401,127.20414,36.18241
1134145,13,10,401,127.27716,36.2866
1134495,19,10,401,127.193261,36.173464
1134741,19,10,401,127.25879,36.27352
1135325,13,10,401,127.323769,36.294889
1136830,19,10,401,127.23990488,36.28659815
1139073,19,10,401,127.24221199,36.288925
1139944,13,10,401,127.32,36.2938889
1142676,19,10,401,127.278642,36.26069
1142887,13,10,401,127.30755,36.28234
1144844,19,10,401,127.237111,36.286612
1145681,19,10,401,127.218169,36.213908
1146167,19,10,401,127.23203,36.28357
1146364,19,10,401,127.3100395,36.27571548
1146747,19,10,401,127.142286,36.212703
1147044,13,10,401,127.3100395,36.27571548
1149559,19,10,401,127.260969,36.157315
1150282,13,10,401,127.31761987,36.29381396
1151006,19,10,401,127.31761987,36.29381396
1152863,13,10,401,127.31399829,36.28582718
1153322,19,10,401,127.242527,36.289611
1155999,13,10,401,127.326753,36.2938282
1157510,19,10,401,127.166147,36.214306
1158615,19,10,401,127.1597222,36.1208333
1160415,13,10,401,127.326464,36.298389
1160782,13,10,401,127.32358503,36.28916121
1162649,19,10,401,127.18083,36.23473
1163015,19,10,401,127.24922,36.27982
1163379,13,10,401,127.317411,36.29824
1163979,19,10,401,127.142394,36.212944
1164684,19,10,401,127.228806,36.252199
1164886,19,10,401,127.237365,36.168698
1165852,19,10,401,127.23597,36.299965
1166949,13,10,401,127.321973,36.29455
1167761,19,10,401,127.23082,36.26445
1169241,19,10,401,127.25036,36.28139
1170331,19,10,401,127.32358503,36.28916121
1170493,19,10,401,127.25087748,36.28145376
1170783,19,10,401,127.224807,36.231118
1172524,19,10,401,127.162543,36.29933
1173393,19,10,401,127.142437,36.28987
1174340,19,10,401,127.14166,36.28889
1175421,13,10,401,127.32023,36.29702
1175557,19,10,401,127.23068,36.26465
1176557,13,10,401,127.32172,36.29624
1176836,19,10,401,127.1641667,36.2966667
1177784,19,10,401,127.239511,36.288657
1177867,13,10,401,127.309846,36.22844
